Filename,Dataset Group,Tomato Leaf Category
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_832.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_833.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_834.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_835.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_836.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_837.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_838.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_839.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_840.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_841.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_842.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_843.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_844.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_845.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_846.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_847.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_848.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_849.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_850.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_851.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_852.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_853.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_854.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_855.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_856.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_857.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_858.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_859.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_860.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_861.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_862.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_863.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_864.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_865.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_866.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_867.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_868.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_869.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_870.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_871.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_872.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_873.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_874.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_875.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_876.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_877.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_878.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_879.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_880.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_881.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_882.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_883.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_884.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_885.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_886.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_887.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_888.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_889.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_890.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_891.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_892.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_893.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_894.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_895.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_896.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_897.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_898.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_899.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_900.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_901.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_902.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_903.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_904.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_905.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_906.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_907.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_908.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_909.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_910.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_911.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_912.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_913.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_914.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_915.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_916.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_917.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_918.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_919.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_920.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_921.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_922.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_923.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_924.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_925.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_926.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_927.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_928.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_929.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_930.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_931.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_932.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_933.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_934.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_935.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_936.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_937.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_938.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_939.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_940.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_941.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_942.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_943.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_944.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_945.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_946.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_947.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_948.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_949.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_950.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_951.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_952.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_953.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_954.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_955.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_956.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_957.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_958.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_959.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_960.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_961.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_962.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_963.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_964.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_965.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_966.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_967.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_968.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_969.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_970.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_971.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_972.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_973.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_974.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_975.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_976.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_977.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_978.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_979.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_980.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_981.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_982.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_983.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_984.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_985.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_986.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_987.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_988.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_989.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_990.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_991.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_992.png,Train,Spider Mites Two-spotted Spider Mite
input/final_dataset/train/Spider_Mites_Two-spotted_Spider_Mite/train_Spider_Mites_Two-spotted_Spider_Mite_image_993.png,Train,Spider Mites Two-spotted Spider Mite
